age,income,expenses,savings,debt,investment_amount,employment_years,credit_score,num_dependents,property_value,savings_rate,debt_to_income,expense_ratio,investment_risk_score,affordability_amount,financial_health_score,scenario_category
77,128100.13594764691,95638.27932412828,32461.85662351863,0.0,18606.150699928883,34,850.0,1,0.0,0.25341000915709744,0.0,0.7465899908429026,82.16016778197518,326518.74414572195,89.524579007272,low_risk
62,76465.90256901592,46794.207527410355,29671.695041605562,72657.5749314184,17733.0684687802,10,704.4091010163202,1,296283.9513320549,0.3880382503145732,0.95018331448486,0.6119617496854268,100.0,299034.72717443755,67.818163947955,moderate_risk
58,129953.37368586758,77996.87020244304,51956.503483424545,153415.75901113282,35948.13323886022,40,660.2793606605848,1,379673.2123421294,0.3998088084193755,1.1805355576717818,0.6001911915806245,91.33115765234623,527540.9400319637,66.37633457548112,moderate_risk
46,69819.85443710609,53051.96485491959,16767.889582186493,17078.832074018075,8211.150569174732,3,780.0087660029455,4,0.0,0.24015933171689802,0.24460932498903337,0.759840668283102,86.80201382012622,167540.66044433013,76.47959267259253,low_risk
32,66567.93365102983,47486.02490623022,19081.908744799613,129718.94396834457,5701.1255079079265,14,332.4804057939966,0,142672.84009909083,0.2866531631405748,1.9486408577364644,0.7133468368594252,100.0,187747.22435640264,35.04062548342189,conservative
62,82917.54113999044,67252.97176506852,15664.56937492192,137651.44169340283,10964.350970590034,31,562.4296627339373,2,229230.451953373,0.18891743724618276,1.6600803608086574,0.8110825627538173,85.18549544713012,159151.34677572246,44.04340368250506,conservative
18,35979.88647414348,23904.562420210255,12075.324053933226,22844.71414471643,4870.87636569964,0,599.8838922296653,2,0.0,0.33561317828534604,0.6349124878046863,0.664386821714654,88.43827182935428,119819.81201031868,61.29567337105557,moderate_risk
42,109986.69324059601,73710.54123616079,36276.15200443522,0.0,14663.829162895929,24,781.7495363500295,3,254311.05757525167,0.3298230989187128,0.0,0.6701769010812871,95.8276743389029,359982.1225728949,85.22995158887349,low_risk
24,56519.58812263429,35007.475575914956,21512.112546719334,63184.94818061558,9567.256590753688,3,528.0538248676658,2,0.0,0.38061339902270835,1.1179103098418128,0.6193866009772916,100.0,214170.08572110857,52.29311238777698,conservative
26,47849.88989774079,35151.86508694434,12698.02481079645,0.0,8696.73012436701,8,719.6840879429134,2,117792.23183843002,0.2653720800180145,0.0,0.7346279199819855,87.00868687112629,128858.42228313955,87.25119603209208,low_risk
41,43832.91192431668,30309.41087832366,13523.50104599302,38413.75040448027,10542.17485147811,0,602.9925149114644,0,0.0,0.3085239025265566,0.8763477572069127,0.6914760974734434,99.07153784216501,138259.34992271548,65.91396466739901,moderate_risk
18,26826.949606283066,18374.501096816188,8452.448509466878,11147.259256601514,1857.5906043008097,0,615.1139262213514,1,0.0,0.3150730378785687,0.41550917681725635,0.6849269621214313,94.9211848382436,82629.57817432268,60.85971798627884,moderate_risk
61,120611.32049508275,86165.71258183532,34445.607913247426,80380.14092241984,6389.695717108685,36,744.6569226768577,0,475555.6570280286,0.28559183144547157,0.6664339148146716,0.7144081685545284,100.0,335789.5925408623,58.848544373859006,conservative
25,33665.82602659094,27350.8524669443,6314.973559646642,0.0,1903.7685654060128,7,689.5991169350316,3,0.0,0.18757815580282397,0.0,0.812421844197176,82.835086242753,62146.76102493258,67.12159769866176,low_risk
41,66011.20104835609,41342.62701643373,24668.574031922355,72787.05357755831,18081.370280164127,16,638.322239906421,2,0.0,0.37370285103359274,1.1026303080583455,0.6262971489664073,88.95271204732786,251283.40693058592,65.37828363211005,moderate_risk
28,79478.48856838864,58090.700675868786,21387.787892519853,0.0,10045.548296175468,10,784.7240226200247,2,351202.7048031935,0.26910159311995924,0.0,0.7308984068800407,94.13236520088103,213359.20240513096,84.6720809002826,low_risk
68,117514.16114014451,76279.47035352513,41234.69078661938,0.0,4286.800798718906,40,845.2822745667947,2,396972.17846482905,0.3508912490763041,0.0,0.6491087509236959,100.0,399282.4721905212,78.43342835185234,low_risk
34,55366.86242604397,36159.976006757934,19206.886419286035,110583.12339277808,9744.4908637469,16,334.8997936272106,1,0.0,0.3469022006609377,1.9972438621860527,0.6530977993390623,79.32905378355935,192181.70231614346,44.185897450650664,conservative
25,49516.61623101446,32888.13448048867,16628.48175052579,16607.494608511333,8052.689987226537,7,772.2621297532885,0,0.0,0.3358161969902667,0.3353855834059623,0.6641838030097333,100.0,166075.5767948288,79.34409396450128,moderate_risk
52,135913.6322905271,97157.91755905416,38755.71473147295,0.0,6041.289627816171,34,850.0,1,0.0,0.2851495768182346,0.0,0.7148504231817654,90.44409731593173,376887.8931243933,79.44491481601663,low_risk
52,98684.33256835716,71407.98426293158,27276.348305425578,162682.8554071465,5571.8681373282825,34,484.5875281255694,0,0.0,0.27639998767313606,1.6485008579614369,0.723600012326864,100.0,266310.4382419482,39.036437703765614,conservative
50,46817.10916849699,38290.674970442946,8526.434198054041,79033.07412985653,1407.9087153255366,1,416.0711919059539,2,109285.58565904743,0.18212218459211144,1.6880876979764141,0.8178778154078885,81.11085100359708,82980.09527357924,26.49537005784266,conservative
76,89551.25672493724,73703.19486838383,15848.06185655341,126719.92269441894,7366.313958291782,12,538.7748473193146,0,0.0,0.17697196484055838,1.415038853611958,0.8230280351594417,93.73854194494058,158034.44498954617,36.77631424243394,conservative
22,72001.61863233252,53761.16423260483,18240.454399727692,131023.77901485539,8603.787388101455,4,378.0124693318288,2,0.0,0.25333394923897956,1.8197085259343557,0.7466660507610204,100.0,181991.392147867,40.495291445279946,conservative
59,71459.85572821548,47903.18852801568,23556.6672001998,0.0,9943.218718412376,17,780.0535733945566,2,0.0,0.32964896108653347,0.0,0.6703510389134665,92.31921592387758,234098.58009664805,85.73483422762868,low_risk
56,87939.65813321278,70757.0621759684,17182.595957244383,11285.907787542728,7142.5233666256145,6,782.0276580913853,1,0.0,0.19539075227260763,0.12833549381046022,0.8046092477273924,96.61399382890204,170666.93988284658,71.36301677439273,low_risk
75,123011.12800201969,98190.00390056496,24821.124101454727,33099.820275448634,12567.278845870676,44,751.9396562962701,0,399965.9813994442,0.2017795016158798,0.26907769837869305,0.7982204983841202,98.13551405546637,248336.61445066193,69.2100118834195,low_risk
58,101169.11073352964,80883.52623837361,20285.58449515603,8763.985219644066,11431.111319758613,35,779.3182455303884,1,0.0,0.2005116418250076,0.08662622938831596,0.7994883581749924,91.15400696552653,203886.50020930477,75.97160308512632,low_risk
45,77376.16800693299,46742.3160268965,30633.85198003649,18562.21039706727,23730.43597511787,27,759.4721684885232,1,0.0,0.3959081041244077,0.2398926049529765,0.6040918958755923,100.0,313069.32778844464,89.88778344383573,low_risk
24,15000.0,11826.989467525498,3173.010532474502,24508.51968471504,1528.1004623764504,6,404.51999652080866,2,0.0,0.21153403549830013,1.6337923928214813,0.7884659645016999,65.70042906259889,31683.381481656383,36.09096978795002,conservative
26,61685.47507747637,50161.38625171787,11524.088825758496,110596.80425477288,3295.6824393642864,8,368.4986696829636,0,0.0,0.18682013571727138,1.792885784377639,0.8131798642827286,100.0,113267.79867877299,27.138223220767568,conservative
25,47561.37007713794,35730.870918237386,11830.499158900551,31959.69746298371,9254.058495103642,7,604.3822550440773,3,0.0,0.2487417654225083,0.6719534247589136,0.7512582345774916,70.5021086418116,120976.03872152821,66.36757870404509,moderate_risk
29,39894.291545022286,31429.163690526653,8465.127854495633,76372.37149907998,1473.2199306749837,6,340.59544836796533,2,122740.34733123917,0.2121889505154491,1.914320425830023,0.7878110494845509,93.19948748641787,82443.80334769806,26.756858996762197,conservative
51,77077.26132390466,61202.62526023823,15874.636063666432,64504.617842312364,5061.842072910331,14,604.2921660705891,0,0.0,0.2059574482927702,0.8368717292576918,0.7940425517072298,100.0,156445.97986952603,45.07255984440523,conservative
50,114927.39429866151,83511.51428271583,31415.880015945688,39530.36996389044,22986.911895374134,32,849.5657012939612,2,494624.0336290478,0.2733541485705777,0.34395651488146495,0.7266458514294223,94.57646877692868,319981.9776693779,86.38241915062804,moderate_risk
65,111249.79659590388,89378.66275383429,21871.133842069597,0.0,16637.50512498411,18,798.8102738220535,2,0.0,0.19659482094617037,0.0,0.8034051790538297,94.89191138528177,223272.88898385546,82.28763006211919,low_risk
72,170885.06429536574,136378.71206406178,34506.35223130396,143651.29126136395,19030.404410511055,42,693.97041117338,2,673348.3244415694,0.2019272566247309,0.8406261321173141,0.7980727433752691,100.0,346485.3049489269,53.22112981054896,conservative
40,68885.64801710568,57107.99938044171,11777.648636663966,2677.465880270888,1298.3089988681256,22,725.58736432277,0,308761.752673296,0.1709739107591663,0.03886770451664348,0.8290260892408338,94.69079270886377,114104.07411106858,62.35528206173102,low_risk
79,123683.68673368443,102699.93396012229,20983.75277356214,239044.92033617475,8599.140156803456,1,381.7857797120287,0,0.0,0.16965659197032454,1.9326961699865226,0.8303434080296754,83.40641511085028,208323.33875163933,27.635664167168898,conservative
41,59428.86825741046,43527.405496408304,15901.462761002156,71064.87184835054,11972.66086165751,23,505.1356121230429,0,176396.84045003942,0.26757135424700484,1.1957770382485962,0.7324286457529952,100.0,162232.17119494674,54.47021072432309,conservative
54,82101.27850392976,49907.18823615784,32194.09026777192,100710.69231566694,23269.56322942575,12,559.1461665941365,1,0.0,0.39212653998111563,1.2266491765005827,0.6078734600188844,98.83552136386062,327678.9171541511,61.77937120882439,moderate_risk
52,118762.63578656367,71824.87811483334,46937.75767173033,0.0,34060.04423414823,34,766.6885191292376,2,0.0,0.3952232733878131,0.0,0.6047767266121868,100.0,477850.5090359298,96.21311450587444,low_risk
61,139182.28459773088,116179.86160848023,23002.42298925064,0.0,7031.759999722486,40,738.608953010505,2,0.0,0.16526832459844287,0.0,0.8347316754015571,100.0,226448.66869658415,66.51576144801376,low_risk
57,142319.69541576027,97395.09899688563,44924.596418874644,103228.82934953198,30430.60440467145,39,646.4749132314994,3,638817.1503379478,0.3156597285262301,0.725325498501609,0.6843402714737699,94.59914905765244,455620.6091449338,68.99743647436276,moderate_risk
39,79975.90278899139,55533.93136024749,24441.9714287439,6690.374701052869,13947.042898351549,21,763.5836929600915,0,364089.204771081,0.3056166992354141,0.0836538358919018,0.6943833007645859,100.0,245800.56003462267,86.41947862593376,low_risk
44,103336.41322908584,74141.50051393952,29194.912715146318,45960.0609674014,21183.639116220438,26,734.0566127109562,0,452486.2079450169,0.28252299264949615,0.4447572232673738,0.7174770073505038,77.4511355984018,297218.073358381,79.11040199115422,moderate_risk
52,97358.3099688336,64884.42127103014,32473.88869780345,68448.30154503213,17748.275495661153,15,658.9954320173651,2,288028.53477679176,0.333550250699699,0.7030483429570692,0.666449749300301,96.315885790215,325947.95189544203,66.9714300355781,moderate_risk
18,18804.59251416011,14058.380095498622,4746.212418661489,36114.35000583982,1721.007261886975,0,311.6086952277941,0,0.0,0.25239645129707156,1.9204047933425483,0.7476035487029284,96.89204949697161,46940.44502865988,34.67923955505889,conservative
52,80488.76956145864,64081.5442099782,16407.22535148044,143055.89202615886,8926.862433466797,34,505.1597555098336,1,0.0,0.2038449021009373,1.77731769895213,0.7961550978990627,100.0,164650.85332098568,40.80061321829011,conservative
54,79528.0425122157,52833.29467001528,26694.74784220042,3424.192220578964,9356.18684698126,5,850.0,1,0.0,0.33566459073980154,0.04305587131962524,0.6643354092601985,100.0,263754.52876270906,85.68809396332276,low_risk
64,98420.63469685096,77335.5209702236,21085.113726627358,194327.14115895226,2145.353757219048,27,445.63873005493855,0,0.0,0.21423468555727565,1.9744352119074267,0.7857653144427243,87.98927924716745,204133.37478139787,30.223169136965723,conservative
31,70718.91096431729,54312.462068194916,16406.44889612237,36366.442485187836,11020.838959844697,13,730.3352218726884,2,0.0,0.2319952141853625,0.5142320173951722,0.7680047858146375,89.55109549159714,166318.58057065052,70.48819800428869,moderate_risk
20,46270.27800489967,33841.89003763877,12428.387967260904,71753.36847877226,8632.225709324528,2,465.56944064847306,1,0.0,0.2686041342985843,1.5507107556262933,0.7313958657014157,96.58164170435968,126218.30505316431,51.18157264078103,conservative
18,15000.0,10220.407863922628,4779.592136077372,3497.883856240864,2980.8139494967945,0,785.895395804842,2,0.0,0.31863947573849144,0.23317671196859305,0.6813605242615085,76.33408694156009,48268.73566594021,86.12750483431077,low_risk
22,50882.18528154817,41631.47911009288,9250.706171455291,22420.442686308335,2398.2194593512045,4,662.8913449739264,3,0.0,0.18180638508877,0.44062576983439533,0.81819361491123,89.04128824043958,90725.35481345176,53.37324197659336,conservative
43,47195.42865044157,33069.79050605572,14125.638144385855,47708.21053516622,2756.2589177986342,3,627.9967976338463,0,0.0,0.29930098207199335,1.010843657017253,0.7006990179280066,100.0,137811.13332034313,45.74891882933583,conservative
72,134069.42669945734,92999.37171024483,41070.05498921251,0.0,8992.501800932607,8,850.0,3,0.0,0.3063342329439434,0.0,0.6936657670560565,100.0,401466.52933718625,81.70729706939092,low_risk
31,46875.04848221749,35641.101528387124,11233.946953830367,0.0,5063.015308023531,6,764.9895377048657,1,0.0,0.23965728714055784,0.0,0.7603427128594421,99.37724187302149,111896.30300319035,80.90247452584484,low_risk
56,94481.48281754892,78427.46461636692,16054.018201182,0.0,4575.097159933814,7,848.2172954765126,3,289383.61026322184,0.16991708557520796,0.0,0.8300829144247921,99.77435840059019,157778.65245929427,71.75294678689929,low_risk
44,106540.38457525212,77455.33685305702,29085.0477221951,200337.42590922004,20790.61681994783,26,416.7569133320692,0,0.0,0.272995520319824,1.8803719015658003,0.727004479680176,99.13259130226477,295848.95158903126,49.821255412949995,conservative
26,50753.40555252406,39621.79641561462,11131.609136909443,12441.18677986935,5354.966147510537,6,670.1289031057954,2,0.0,0.2193273341113924,0.24512525847621985,0.7806726658886076,100.0,111147.42063233908,68.17938453457211,low_risk
32,55196.15499649454,39422.239562253555,15773.915434240982,79324.17424872263,6547.9753083466885,14,406.80964873002006,1,139842.03214447797,0.285779243775998,1.4371062105240815,0.714220756224002,100.0,156667.9684153908,41.71786955466031,conservative
32,70320.01245915654,46038.646661733816,24281.365797422724,18551.864906022107,17242.52557627476,14,772.3176886425767,2,0.0,0.3452980872482907,0.2638168060620188,0.6547019127517093,100.0,246895.132116278,89.39330022936798,low_risk
43,49588.083175974796,31289.489471673933,18298.593704300863,0.0,2868.3335308722026,2,850.0,2,0.0,0.36901191843540443,0.0,0.6309880815645955,68.0183615426936,177961.1663859861,80.78420359314461,low_risk
59,70365.08920476255,44617.208989169085,25747.880215593468,115336.92420559391,18272.93209668946,16,482.3637162055834,1,298620.0315641465,0.3659183908751552,1.6390981154284132,0.6340816091248448,100.0,261797.99574704887,58.289259827526514,conservative
